subject,game_id,local_index
AJ Brown,W18,46.24110535001032
Quinyon Mitchell,W18,50.09051168197052
Zack Baun,W18,54.59392572529417
Josh Allen,W18,25.296243886669934
James Cook,W18,80.18399952216286
Dalton Kincaid,W18,59.335879727041466
Matt Milano,W18,46.69389260605191
Greg Rousseau,W18,49.34027064959153
Joe Burrow,W18,20.11229576789729
JaMarr Chase,W18,0.0
Tee Higgins,W18,49.74379627251892
Trey Hendrickson,W18,43.50435435011942
Evan McPherson,W18,43.07147256075003
Daniel Jones,W18,36.95667715146123
Jonathan Taylor,W18,12.481543714566028
Michael Pittman Jr,W18,58.94903132135726
Laiatu Latu,W18,24.61761464735368
Patrick Mahomes,W18,28.057891407757236
Travis Kelce,W18,100.0
Caleb Williams,W18,93.59089076170291
DJ Moore,W18,33.25414813027352
Rome Odunze,W18,42.11291567377799
Jaylon Johnson,W18,3.261852112426199
Baker Mayfield,W18,35.04901879819938
Mike Evans,W18,15.998841596499727
Chris Godwin,W18,53.67035097765528
Antoine Winfield Jr,W18,98.09458817533245
Vita Vea,W18,88.6462210732963
Sam Darnold,W18,33.22429899656159
Jaxon Smith-Njigba,W18,54.39251855512469
Tariq Woolen,W18,42.70236907607277
Kenneth Walker III,W18,74.98610797725986
Devon Witherspoon,W18,22.12602959659317
Dak Prescott,W18,26.219741990278735
CeeDee Lamb,W18,28.943391467696422
Quinnen Williams,W18,18.942304690832007
Javonte Williams,W18,46.14147397171304
George Pickens,W18,33.057639219329616
Drake Maye,W18,53.87468489369801
TreVeyon Henderson,W18,87.92818798384533
Stefon Diggs,W18,22.21364164972415
Christian Gonzalez,W18,41.01769282328278
Josh Allen,W9,8.73970104195838
James Cook,W9,72.76706855264138
Dalton Kincaid,W9,76.11438906736468
Matt Milano,W9,51.68996167719983
Greg Rousseau,W9,56.477388987129586
Joe Burrow,W9,39.49789608259404
JaMarr Chase,W9,8.380173405899432
Tee Higgins,W9,33.537767558435306
Trey Hendrickson,W9,22.82117588966245
Evan McPherson,W9,38.89695902723162
Daniel Jones,W9,27.388524240264942
Jonathan Taylor,W9,26.480155483580514
Michael Pittman Jr,W9,57.63782800830085
Quenton Nelson,W9,58.519951833780034
Laiatu Latu,W9,38.96352572662642
Patrick Mahomes,W9,35.652283749167935
Caleb Williams,W9,70.22113235253823
DJ Moore,W9,78.3216533298241
Keenan Allen,W9,59.6802520306285
Rome Odunze,W9,26.557814001652353
Jaylon Johnson,W9,0.0
Sam Darnold,W9,83.66166926905584
Jaxon Smith-Njigba,W9,84.60287079739133
Tariq Woolen,W9,44.93331668481272
Kenneth Walker III,W9,100.0
Devon Witherspoon,W9,53.6671895608865
Dak Prescott,W9,31.327711162990855
CeeDee Lamb,W9,35.532357978409365
Quinnen Williams,W9,68.78838154027304
Javonte Williams,W9,63.51246006847614
George Pickens,W9,40.84275746741986
Drake Maye,W9,84.6676243182346
TreVeyon Henderson,W9,75.84206703986163
Stefon Diggs,W9,64.49456909411843
Kayshon Boutte,W9,51.39998904198173
